Behavior,Count,Timestamp,Status,Position.X, Position.Y, Position.Z,MousePosition.X, MousePosition.Y,Result,
2,2,3,8,0.8072824, -0.07124003, -0.5231622,0.4784418, -0.3970702,False,
3,5,7,6,0.00494968, -0.3887804, 0.1436957,-0.8619174, 0.2179147,True,
7,9,9,9,0.5340343, 0.3521208, 0.1394165,0.04458288, 0.4634522,False,
9,3,8,0,0.7418194, -0.5655636, 0.3568896,0.7991529, -0.5045553,True,
4,2,4,8,0.205285, 0.3579145, -0.2122809,0.2945306, 0.07837015,False,
0,4,9,5,-0.8874442, -0.3219398, -0.04075736,-0.524978, 0.7106419,True,
5,2,9,1,0.390992, 0.7154936, 0.141876,0.5349457, -0.0764182,False,
7,3,8,1,0.164678, 0.3522272, 0.4282962,0.3943646, 0.5862684,True,
8,1,8,4,-0.6229295, 0.1881014, -0.7026062,-0.2706515, 0.619525,False,
8,8,5,5,0.2547716, 0.5841063, -0.4295574,-0.244594, -0.07045923,True,
1,7,2,2,0.6012154, -0.4463271, -0.4677162,0.569511, 0.2327648,False,
6,6,0,6,-0.5270681, 0.01631897, -0.1704362,-0.1145977, -0.1138944,True,
1,2,6,2,-0.3881854, -0.295339, 0.7505606,-0.3929195, 0.6987583,False,
5,6,5,3,0.8248148, -0.2352764, 0.03732344,-0.4187461, -0.8819672,True,
9,1,0,8,0.6587013, 0.1190437, 0.4705242,0.4998625, 0.2488705,False,
2,9,9,1,-0.1382812, 0.6502018, 0.09875741,0.3122388, -0.5242343,True,
4,6,8,0,-0.8705863, 0.09102787, -0.01180541,-0.5791208, 0.4504345,False,
0,1,3,8,-0.3456953, -0.6555925, 0.2819355,-0.2491864, 0.6268541,True,
0,3,2,8,0.7260957, -0.2153608, -0.2630885,-0.2144608, -0.3565366,False,
6,2,0,8,-0.5626972, 0.3459122, -0.1267857,-0.03847174, -0.2846607,True,
5,8,1,0,0.7421974, -0.6239438, 0.09678241,-0.5098329, -0.742554,False,
8,2,0,3,-0.6443519, -0.6524276, -0.1885963,-0.8039074, -0.2202186,True,
6,9,8,6,0.4302693, 0.09944177, -0.4139684,-0.8272185, 0.5147197,False,
8,1,2,4,-0.4177317, 0.7714286, -0.08224194,0.1656688, -0.1662316,True,
9,4,6,6,-0.7079512, -0.03007704, 0.05814312,0.1027278, 0.2376568,False,
8,6,3,5,-0.1557707, 0.1369686, 0.5450088,0.8824834, 0.02587535,True,
8,3,6,4,0.1696131, -0.3411899, 0.2687509,-0.2360221, 0.1253211,False,
0,1,5,6,-0.1085636, 0.393368, 0.7787353,-0.5310593, -0.1437876,True,
6,6,0,7,-0.09874183, -0.5436311, -0.5180961,-0.6713839, -0.1859613,False,
0,5,2,3,0.4876173, -0.1911465, -0.2232432,-0.08007409, 0.613625,True,
4,8,2,9,-0.4981893, 0.1403697, -0.1139638,0.2348494, -0.5555176,False,
2,2,7,8,-0.5512551, 0.094139, -0.1323677,0.05652164, 0.003434452,True,
3,5,1,2,-0.07503667, 0.4498722, 0.4959851,0.8116186, -0.2937772,False,
5,0,2,8,-0.8730875, 0.01279187, -0.1131201,-0.6334655, 0.041085,True,
7,1,2,4,0.4743952, -0.7087978, -0.5021654,-0.88129, -0.2234156,False,
0,8,6,1,0.3878482, 0.4165943, -0.1310809,0.5735756, -0.311471,True,
3,9,7,4,0.560783, 0.3574319, -0.2766879,-0.4036293, -0.6213114,False,
9,2,0,4,-0.6741274, -0.6496961, -0.2543329,0.1424921, 0.7565193,True,
3,2,3,1,0.1385827, 0.3658267, 0.2627061,0.435353, 0.1868697,False,
9,2,6,5,0.2060479, 0.5183073, 0.5439172,0.206021, 0.1164222,True,
6,9,2,1,0.528475, -0.3074759, -0.5599064,0.6707533, 0.2489675,False,
5,4,1,4,-0.09460549, 0.5941604, -0.339406,-0.8410529, -0.1797693,True,
4,5,3,8,0.3116603, 0.2387057, 0.3118544,-0.1690264, -0.83301,False,
2,3,8,6,0.1382761, 0.1396059, -0.09312905,-0.626343, 0.084645,True,
0,4,0,9,-0.2443828, 0.6762931, 0.5853707,-0.1117351, 0.0005366518,False,
5,8,6,7,0.0384191, 0.6543809, 0.4584231,-0.4348229, 0.7725682,True,
1,3,8,9,0.3112707, 0.5466487, 0.5745484,-0.5869175, 0.2906927,False,
5,8,4,0,0.6061044, -0.3299429, -0.09469477,0.8820421, -0.4093851,True,
5,9,7,5,-0.5361588, 0.7109592, 0.02681686,0.8961396, 0.03216328,False,
8,3,2,5,0.1293592, -0.9548748, 0.09062687,0.6813946, -0.2422378,True,
5,4,7,9,0.3780642, 0.04477057, -0.4770117,-0.3097383, -0.8272867,False,
5,5,6,5,0.106619, -0.02641581, -0.9168729,0.8642995, 0.3750419,True,
4,9,7,6,0.8435048, 0.07639436, -0.002872779,-0.4986024, 0.7858358,False,
4,9,7,6,0.6136186, 0.1723557, -0.1403531,-0.815044, -0.1808078,True,
8,6,3,5,-0.6590549, 0.5906546, 0.0151623,0.6706006, 0.687472,False,
3,5,1,6,0.3476835, -0.4998527, 0.7526682,0.1561276, -0.4839583,True,
5,5,0,1,0.4169767, -0.08769706, 0.1023395,0.742365, 0.146645,False,
5,0,4,1,-0.7416783, -0.07543837, -0.4146759,0.8042809, -0.07627717,True,
6,6,9,4,-0.08170264, -0.5300864, -0.7334743,-0.469967, -0.3592163,False,
6,8,2,8,0.3058488, -0.5447652, -0.4420164,-0.669533, 0.3335648,True,
8,7,3,1,0.699986, -0.1871985, -0.02729046,-0.07538548, -0.6536357,False,
6,0,4,9,-0.4900631, 0.3167897, -0.09628215,-0.02681899, 0.4606176,True,
6,8,2,0,0.3912148, 0.06926943, 0.4313778,-0.7399825, -0.4900126,False,
4,2,4,2,-0.1746674, 0.03957062, -0.5069981,-0.353088, -0.3203677,True,
3,4,0,2,0.4008171, 0.0250114, 0.4928383,0.9102458, -0.09750426,False,
7,0,0,3,0.4175844, 0.8500049, -0.2359114,0.2068381, 0.723424,True,
6,0,8,7,-0.3526585, 0.7945026, 0.4821777,0.7669375, -0.2375774,False,
6,5,1,3,-0.6985896, 0.1450398, 0.00173894,0.6621284, 0.2305673,True,
7,2,2,5,0.807387, -0.1902064, -0.487959,0.5268509, 0.6658394,False,
5,9,9,6,-0.2367635, -0.7685368, -0.5066664,-0.8483152, -0.3132548,True,
3,9,4,2,-0.01636303, -0.6980995, -0.5780623,-0.6712239, 0.5614567,False,
5,7,5,2,0.1153034, 0.07960272, -0.5709788,0.8743485, 0.1642326,True,
1,8,4,4,-0.2789194, -0.5206213, -0.7391882,-0.5115634, -0.5940324,False,
8,3,6,3,0.3963422, 0.3049951, 0.6661608,0.3366469, 0.8325248,True,
7,1,3,3,-0.1920296, 0.4076452, -0.6887454,-0.9008796, 0.1713109,False,
1,9,7,1,-0.575985, -0.475156, -0.1467968,0.06984282, 0.9616297,True,
4,4,5,3,-0.3248267, 0.6401436, -0.6015321,0.3397802, 0.5505943,False,
4,4,4,3,-0.1725984, 0.5739673, 0.1927611,-0.7228036, 0.3825143,True,
9,7,7,9,-0.541105, 0.6725058, -0.03284924,-0.3843049, 0.2806698,False,
2,6,9,6,0.6965697, -0.4294937, 0.5015149,0.5655657, -0.2697634,True,
0,9,2,0,0.1249549, 0.08800945, 0.258024,-0.5178903, -0.322221,False,
8,5,6,2,0.1091941, -0.2932619, 0.2277563,-0.1511983, -0.2114121,True,
5,7,7,3,-0.1469616, -0.1472159, -0.6571198,0.5682201, 0.6014264,False,
1,4,8,7,-0.3477709, -0.009807415, -0.5873935,0.2203372, 0.4987689,True,
2,5,0,0,0.2592748, -0.01275556, -0.8931512,0.6450938, -0.07749645,False,
0,4,7,6,0.1965002, 0.5494875, 0.3373819,-0.05648354, 0.05940305,True,
4,0,5,3,-0.8736343, -0.2156583, 0.07829861,0.1169576, -0.9461882,False,
0,6,1,5,-0.426486, -0.1304282, 0.2778783,0.1323952, -0.327568,True,
8,5,2,1,-0.1770799, -0.4963476, -0.7455949,-0.02771475, -0.07666611,False,
9,8,0,9,-0.3401735, -0.6136534, -0.4560786,-0.7411842, 0.5370659,True,
4,8,6,3,0.1688734, 0.9032834, -0.3030294,0.3132766, -0.775497,False,
5,3,0,9,-0.714119, -0.1371351, 0.5223638,0.5989357, 0.07931345,True,
0,4,7,0,-0.3372574, 0.4613688, -0.1619217,-0.7901633, 0.3084164,False,
3,7,5,5,-0.1283827, 0.4918284, -0.2031114,0.5156397, -0.3102776,True,
3,7,3,0,-0.1271952, -0.9126453, -0.1988797,0.4473638, 0.516465,False,
4,4,0,0,-0.7929426, 0.2652911, 0.5403932,0.6343183, 0.08968718,True,
2,2,4,3,0.5476137, -0.4856704, 0.3100577,0.2029023, 0.6502727,False,
0,7,2,3,-0.7612423, -0.5633259, -0.0227678,-0.1844742, -0.608596,True,
1,3,5,4,0.2218614, -0.2005286, 0.2216723,-0.5913846, 0.4483805,False,
3,1,9,2,0.1383023, -0.763486, 0.2106276,-0.03463906, 0.0034666,True,
0,9,5,1,-0.4505613, -0.140594, 0.0003949263,-0.2369079, -0.5859981,False,
2,4,6,1,0.7714562, 0.08313324, 0.4871855,-0.08932468, -0.9396571,True,
4,6,2,4,0.7433053, -0.2568288, -0.3551357,0.3241621, 0.4353894,False,
1,3,8,8,0.444934, 0.7446797, 0.1733238,0.3461659, -0.3155216,True,
5,3,7,6,-0.6127381, 0.3591761, -0.5682635,0.3557452, -0.06934571,False,
4,5,9,0,-0.001859149, -0.1954876, -0.6578755,-0.5571089, 0.6569658,True,
7,4,5,5,-0.2713156, -0.4610927, -0.3323561,0.1053835, 0.4385096,False,
3,4,5,1,-0.3043354, -0.3198966, 0.2771302,0.6137143, 0.001999618,True,
6,8,1,3,0.04579161, 0.186417, -0.5033998,0.2319957, 0.5349365,False,
6,9,1,4,-0.2929645, -0.1757643, 0.721487,-0.3408656, -0.3587352,True,
3,0,8,0,-0.2808907, 0.6572693, -0.1932247,0.302044, 0.7419078,False,
7,4,5,0,0.4801489, 0.06345186, -0.37931,0.475973, -0.1897081,True,
5,3,0,9,-0.03435477, 0.3627092, 0.113,0.9718924, 0.05994701,False,
3,9,1,8,0.4967207, 0.2688659, 0.5765803,0.00543472, -0.7300754,True,
9,7,3,6,0.2502224, -0.5723215, 0.6181701,-0.6303881, 0.3377472,False,
5,5,1,7,-0.8832343, -0.2619706, -0.2789369,0.5182956, -0.3318274,True,
0,3,8,1,0.4291268, -0.7406833, 0.4933082,-0.4362678, 0.3411751,False,
4,3,3,6,0.4270528, -0.1505856, 0.3566695,0.2310376, -0.03592403,True,
3,8,6,9,-0.04081266, 0.366383, -0.6459542,-0.6512748, -0.539216,False,
4,1,4,5,0.7036608, -0.3239577, 0.09805337,0.2611881, -0.8341358,True,
3,3,4,3,-0.2100912, 0.07507356, 0.004983617,-0.006064213, -0.2715356,False,
0,6,0,7,-0.0403007, 0.6462498, 0.2511051,-0.5433736, 0.07358819,True,
1,2,7,6,0.451197, -0.5837648, -0.6459237,0.06776216, -0.09345385,False,
2,2,4,6,-0.759394, -0.4408264, -0.2422343,0.2033481, -0.9660501,True,
3,8,3,9,0.06348064, -0.8830559, 0.2320148,0.4264068, 0.7804883,False,
0,0,9,9,0.2260044, -0.8490722, -0.4035843,-0.3964175, -0.8847173,True,
0,9,2,0,0.2578703, 0.08205013, -0.2957498,0.5130069, -0.08655587,False,
3,0,9,6,-0.2782683, 0.07565324, -0.6984515,-0.02192086, -0.3937308,True,
6,4,1,5,-0.1237414, 0.4801783, -0.409888,0.2972528, 0.7200485,False,
0,7,5,4,0.1819316, -0.6546896, 0.3797382,-0.6298317, 0.561289,True,
6,9,6,2,0.6961776, -0.4522143, 0.2479802,0.7207313, -0.03348517,False,
0,7,5,7,-0.003200411, 0.2720283, 0.4126201,0.2330161, 0.4315529,True,
9,8,4,7,0.717943, 0.2901303, -0.1319139,-0.4592448, 0.3373986,False,
0,3,4,2,0.02884101, -0.7637191, 0.4012874,-0.3952025, -0.9131463,True,
7,4,8,1,-0.5532615, 0.2676846, 0.2632983,0.500041, 0.4194703,False,
0,6,3,7,0.4158814, 0.1290062, -0.7683313,0.3292745, -0.4014746,True,
0,3,3,8,-0.3547427, 0.66324, -0.5523457,-0.6328627, -0.3899786,False,
4,3,6,7,0.189081, 0.009339637, -0.1581002,-0.1466564, -0.04649712,True,
3,1,4,6,0.3656175, 0.4074786, 0.7151837,0.8102461, -0.4306509,False,
4,6,7,4,-0.3213155, -0.1390968, -0.112635,-0.3378566, 0.5660757,True,
0,7,7,7,0.2814531, -0.08352368, 0.2332447,-0.2511032, -0.5969822,False,
9,8,1,7,-0.4395207, 0.6705706, -0.5256699,-0.7754525, -0.0004807618,True,
9,4,4,1,0.6201289, 0.4353807, -0.06839049,-0.7140916, 0.1138458,False,
1,9,4,6,0.7203247, -0.2235058, 0.6320895,-0.2493236, -0.7424918,True,
8,0,6,7,0.3316425, 0.1073724, 0.6475199,0.06581314, -0.1404659,False,
6,5,5,7,-0.132159, 0.04495104, 0.1224104,0.607702, -0.04046139,True,
9,1,6,8,0.6172412, 0.3428384, 0.04436634,0.5357808, -0.7494125,False,
5,9,1,6,0.03820188, -0.192793, -0.3364241,-0.6444407, -0.04359662,True,
5,1,1,5,-0.2283448, 0.8570889, 0.3017733,-0.2346415, 0.8404906,False,
3,9,0,0,0.4120665, -0.3526867, 0.05000074,0.2995166, 0.8504907,True,
9,0,2,9,-0.3503029, 0.3649626, 0.7257351,-0.3529876, 0.4962074,False,
0,8,4,1,0.2277361, -0.7452374, -0.0192863,-0.1914024, 0.6704274,True,
5,8,8,5,-0.1867874, -0.6620684, -0.4239625,-0.5377172, 0.3291159,False,
4,2,1,8,0.3486752, 0.07399087, -0.9005423,0.6884891, 0.003871311,True,
1,0,3,8,-0.5750596, -0.6015119, -0.00883856,0.3446048, 0.05300545,False,
0,5,9,0,0.2239744, -0.3071922, -0.3079881,-0.5905418, 0.5793146,True,
3,1,1,5,-0.115005, 0.1389363, -0.8039684,-0.6831754, -0.01790094,False,
5,0,7,1,-0.7622865, 0.1994089, -0.311749,0.7808846, -0.2649505,True,
2,1,3,6,0.2226701, 0.7515291, 0.4678349,0.7685, -0.05338702,False,
2,5,1,8,-0.5702672, 0.2094137, -0.05403048,-0.05725734, 0.5779814,True,
1,2,6,5,0.4388721, 0.2849948, 0.01283491,0.1423766, -0.5949025,False,
7,0,7,0,0.4828477, 0.05453845, 0.4039524,0.04073789, -0.1211117,True,
6,5,4,1,0.5642469, 0.4782728, 0.1479864,0.6419029, 0.4405823,False,
8,4,1,4,-0.1968028, -0.001501345, 0.9494465,0.09434158, -0.4499518,True,
3,2,0,9,0.7744575, -0.4767849, 0.1928319,-0.2400226, -0.9684599,False,
6,3,8,8,0.01197704, 0.288033, 0.06265525,0.419449, 0.6573246,True,
7,8,9,6,-0.03332376, -0.2305027, -0.3421907,0.6330598, -0.5599812,False,
7,1,2,2,0.6555371, -0.05652206, 0.3790225,0.7166495, -0.1148165,True,
1,2,9,5,-0.8636638, 0.06099107, -0.4760311,0.7119709, -0.4485163,False,
7,3,1,7,-0.6031117, 0.2144848, -0.4730673,-0.2524756, -0.1415472,True,
1,4,0,0,0.4786091, 0.3887218, -0.3350164,-0.07833286, 0.1997298,False,
2,9,1,0,0.07464957, 0.6601051, 0.6207948,0.2138044, -0.02414219,True,
3,4,1,2,-0.1830574, -0.9775305, 0.03351463,-0.5402611, -0.4779203,False,
2,9,9,3,0.1155087, -0.5463127, 0.4687713,-0.5461735, 0.02950956,True,
4,3,5,1,0.08474421, -0.2731656, -0.04768428,-0.3782817, 0.1663408,False,
2,9,7,6,-0.2925206, -0.6080791, -0.4759499,-0.6099961, -0.5693663,True,
8,5,7,0,-0.449011, -0.4751596, 0.05835528,-0.7966906, 0.1503176,False,
5,6,0,5,0.1961928, -0.1708325, 0.9487558,0.1418256, 0.07583089,True,
2,5,8,7,0.4397339, -0.3696361, -0.74153,-0.3845814, -0.6317332,False,
7,5,7,6,-0.4858066, -0.4931533, 0.1757029,-0.1373549, -0.687826,True,
2,2,1,7,-0.09816715, 0.0215938, -0.8709151,-0.6195386, -0.7103177,False,
7,1,7,8,-0.5489061, -0.4340449, 0.5710438,-0.4595267, -0.5836905,True,
8,0,3,3,-0.4115922, -0.5121048, -0.2272375,-0.269053, -0.7424407,False,
8,2,0,7,-0.7620912, 0.2155747, 0.3819044,-0.6217591, -0.608017,True,
9,9,2,6,0.7560253, -0.3300532, -0.2020506,0.5893663, -0.08539706,False,
4,8,5,9,-0.3630555, 0.6585297, -0.2927326,-0.6723856, -0.4922051,True,
3,8,1,3,-0.2381915, -0.3496414, 0.1250343,-0.02171892, -0.8897087,False,
6,4,2,6,-0.3824193, 0.2151984, -0.08386608,-0.3764709, -0.598839,True,
7,1,5,6,-0.552306, -0.158278, -0.5807449,0.3284847, -0.5130484,False,
7,1,8,6,0.7635458, -0.02535546, 0.517936,-0.2168478, 0.2736806,True,
6,0,6,0,-0.303187, 0.3432375, -0.1076769,0.1488339, 0.4254665,False,
6,0,2,8,0.8592455, -0.062144, 0.3035332,0.3500225, 0.8922316,True,
9,9,2,1,0.4803599, 0.5315657, -0.5363466,-0.8656799, -0.257415,False,
8,2,1,6,0.3443594, -0.427912, -0.02179633,0.7591911, -0.2725873,True,
9,2,8,3,-0.4708365, -0.2077999, -0.8189365,0.9746954, -0.1485232,False,
8,3,4,3,0.5014513, 0.4562702, 0.364522,0.1814197, 0.6049655,True,
4,0,9,3,0.446279, 0.7070013, -0.1386164,-0.7039101, 0.7048855,False,
1,5,8,1,-0.3208837, 0.08366369, 0.5907847,-0.3445096, -0.2177661,True,
6,3,7,8,-0.06608447, -0.9193078, 0.1301287,-0.617384, -0.3094646,False,
8,4,0,7,0.2119921, 0.106235, -0.08858151,-0.2144531, -0.3539138,True,
2,0,6,6,-0.5228559, 0.2738736, 0.248491,-0.09348559, 0.2551264,False,
9,1,9,9,-0.137962, 0.316166, 0.2234892,0.8820391, 0.04775413,True,
7,9,1,5,0.3922226, 0.03991983, 0.2218584,-0.5234637, 0.717205,False,
4,8,8,4,0.2775811, 0.009337109, 0.3755709,0.5993519, -0.6687204,True,
5,6,4,3,0.1559038, 0.1679814, -0.2068304,-0.9246736, -0.2178664,False,
0,7,6,4,-0.2427197, -0.4006343, 0.2207629,-0.6053597, 0.6669232,True,
6,8,8,0,0.5035866, -0.7073258, -0.03537831,0.1979999, 0.267891,False,
0,9,8,8,-0.328313, -0.18057, -0.5946761,0.5292729, -0.2766701,True,
7,4,5,8,0.3371638, 0.3829643, -0.1286949,0.4785502, 0.4281542,False,
3,3,1,5,0.2940137, 0.6682284, -0.1562514,0.6373084, -0.5865875,True,
8,8,2,1,-0.1785022, -0.2911453, 0.4004371,0.3402395, -0.2611482,False,
4,0,3,7,-0.2662179, -0.6044283, -0.04976064,0.2948525, 0.896665,True,
5,3,2,6,-0.2156161, -0.913711, 0.01581363,0.1318388, -0.0559106,False,
7,2,8,8,-0.4413546, 0.4558325, 0.5036045,-0.6480995, -0.1389822,True,
1,1,4,2,-0.1656657, 0.001177631, 0.1857265,0.8256572, 0.4601107,False,
8,0,5,5,-0.02621059, 0.8449281, -0.3956828,-0.224451, 0.4899176,True,
1,6,5,5,-0.1708571, 0.09744776, 0.09451886,-0.2411684, 0.6709539,False,
8,5,3,9,0.5204192, -0.4527802, 0.4584668,-0.96614, 0.1383059,True,
3,2,4,3,0.3039231, -0.6970165, -0.5631433,-0.258713, -0.1155882,False,
6,1,7,3,-0.7379255, 0.09648838, -0.1425673,0.2812317, -0.4945473,True,
9,3,1,7,-0.5234795, -0.2750314, 0.1188981,0.3066887, 0.5727461,False,
7,8,4,7,-0.5869804, -0.2383051, -0.3611549,-0.809127, 0.5092501,True,
8,6,9,5,-0.2132667, -0.4073778, 0.8330243,0.6865266, -0.7125588,False,
9,9,6,6,-0.4655084, 0.5539635, -0.3203161,-0.8557498, -0.2782351,True,
2,3,9,0,-0.6277539, 0.04571328, 0.5733481,0.4578497, -0.7653573,False,
1,0,1,8,-0.0539377, 0.7633272, 0.5420455,-0.1043867, -0.2301757,True,
1,2,9,8,0.4305987, 0.5080724, -0.6056318,0.3013318, -0.8185604,False,
1,9,1,3,-0.4731573, -0.3107999, 0.723056,0.4539025, 0.7300495,True,
8,5,2,8,-0.1782801, -0.4621606, 0.4574661,0.1422264, 0.4038098,False,
1,1,7,1,-0.1287288, -0.9550418, -0.1819713,0.0449606, -0.9540151,True,
6,6,5,6,-0.2601242, 0.3285215, -0.5510008,-0.3594778, -0.643028,False,
5,0,4,1,0.1419351, -0.2136658, 0.7850521,0.7875824, 0.1282232,True,
0,7,0,9,0.1476697, -0.4545108, -0.3134911,-0.3214208, -0.8298762,False,
6,6,7,2,-0.1396755, -0.8558662, 0.416074,-0.7525514, 0.5788891,True,
4,5,7,9,0.4031937, -0.1931471, -0.2710404,-0.03603465, 0.4794026,False,
4,6,0,0,0.8828435, 0.124469, -0.333319,0.3053328, -0.3772716,True,
5,3,7,4,0.6344292, 0.09675274, -0.6881662,-0.2782339, -0.752296,False,
1,1,6,0,0.3232408, 0.217586, -0.07020111,0.8452556, -0.003166222,True,
5,3,4,9,-0.2111751, 0.2140795, 0.4645233,0.1533063, -0.6950223,False,
5,4,1,1,0.5450565, -0.03780975, 0.03055083,0.7421066, 0.2069558,True,
5,3,6,5,0.3512526, -0.6439135, 0.3629706,0.5042729, 0.3872409,False,
5,1,2,9,0.3397734, 0.5882338, -0.5278357,-0.1373701, 0.6073673,True,
0,6,5,6,-0.5583661, 0.2221925, 0.1876913,0.2647394, 0.57889,False,
0,3,0,2,0.00254866, 0.7440888, 0.1587122,-0.1905473, -0.5728844,True,
2,8,8,5,0.2312857, -0.5955552, 0.7237525,-0.4019627, -0.8650622,False,
8,1,7,3,0.8696612, -0.4321887, 0.2064751,0.2628436, 0.9081385,True,
7,4,6,3,0.1044133, -0.6650939, 0.1974232,-0.9193075, 0.08046643,False,
8,4,5,1,-0.1000468, -0.6710811, 0.61812,-0.8307108, -0.2686437,True,
5,6,0,5,0.5445938, 0.02621079, -0.308182,0.02676849, -0.9761286,False,
4,4,1,4,0.6671197, 0.03710962, -0.5958625,0.7022866, 0.6073635,True,
2,6,1,2,0.3786501, 0.3407142, 0.2148534,-0.07272162, -0.8151953,False,
1,7,8,7,0.4094014, 0.5083949, -0.06730849,-0.02712047, -0.6616687,True,
1,6,7,0,0.1020772, 0.3347461, -0.6143121,0.0009145118, 0.401382,False,
7,1,5,8,0.4930364, 0.1863308, 0.3837866,0.7511875, -0.5387901,True,
8,7,7,6,-0.1357959, -0.08334245, 0.3919822,-0.6546966, -0.6956289,False,
0,7,6,8,-0.2965534, -0.1959004, 0.7344818,-0.5154928, -0.6978104,True,
5,1,7,1,0.3180276, -0.3769665, 0.5148594,-0.008141113, 0.3114668,False,
4,9,0,7,0.579442, 0.2661909, 0.114987,-0.8746523, 0.2643847,True,
8,2,9,5,-0.1118886, -0.7928084, 0.2106911,0.1220671, 0.08843453,False,
1,0,3,2,-0.2238353, 0.1089349, -0.1203018,-0.133209, -0.6535138,True,
6,3,3,3,0.5904294, -0.07508282, 0.3506967,-0.1712789, 0.2534733,False,
9,3,4,1,0.6623783, 0.2080992, 0.2454112,0.6689587, -0.07186926,True,
3,6,6,0,0.3394557, 0.9180024, 0.1818371,-0.256356, 0.179639,False,
1,5,0,9,0.1484504, 0.03541927, -0.3250309,-0.5709486, -0.6791862,True,
6,7,1,1,0.6538755, 0.4242505, -0.2122298,-0.9592003, 0.04006725,False,
5,1,6,9,0.60681, -0.7019886, 0.2101849,0.1338518, -0.9292662,True,
5,2,5,8,-0.00675131, -0.352712, 0.4278761,-0.173259, -0.1067896,False,
8,3,7,3,-0.2854777, 0.5106753, -0.1137503,0.08898143, -0.01879899,True,
1,4,3,5,0.9374763, 0.1469034, -0.111355,-0.6654296, -0.4260346,False,
1,0,3,0,0.4896888, 0.731203, -0.4039445,-0.4004173, -0.2754484,True,
3,7,8,7,-0.1245992, -0.3296669, -0.5077416,0.5025733, 0.4983129,False,
1,7,0,1,-0.435671, -0.397997, 0.1820726,-0.334401, -0.2036223,True,
0,9,3,2,0.00287081, 0.1711667, -0.3555421,0.2919746, -0.6751758,False,
4,7,4,7,-0.6650385, 0.2128287, -0.6945484,0.8758562, 0.03395335,True,
4,7,9,0,0.7289247, 0.1856127, 0.3283188,0.9189063, -0.1665446,False,
1,8,5,5,-0.6839656, -0.2681333, -0.08490977,0.1717519, -0.00767192,True,
3,3,4,1,-0.2030373, 0.2268245, -0.1428846,-0.2778014, 0.6113734,False,
8,7,8,4,-0.7492911, -0.1980989, -0.4054078,-0.09319276, 0.4061366,True,
7,3,6,4,-0.1012732, 0.43934, 0.8363181,0.2909637, 0.08765468,False,
7,3,1,9,0.3350681, 0.4958007, 0.2715568,0.07418825, 0.4394065,True,
0,6,4,9,-0.5977648, -0.6329807, 0.3667103,0.05222921, 0.2548058,False,
4,6,6,3,0.3257348, 0.4251328, 0.7339511,0.08853349, 0.03984594,True,
2,9,5,6,0.2169694, 0.2847662, -0.5575065,-0.7789461, 0.6267586,False,
4,1,8,0,0.4729766, -0.6280441, -0.1481799,-0.6342855, -0.5727254,True,
1,7,5,7,0.5708079, 0.6905725, 0.312205,0.8527535, 0.3699187,False,
6,9,2,5,-0.5392701, 0.7000186, 0.3077993,-0.6677807, -0.1840638,True,
6,9,1,1,-0.2229614, -0.8166046, 0.4101934,-0.1126048, 0.2541256,False,
4,5,0,6,0.4184769, -0.3222654, 0.5011863,-0.8761443, 0.2440148,True,
5,1,3,3,-0.6214558, -0.1218556, -0.3441885,0.09455749, 0.25373,False,
2,3,7,2,0.7245795, -0.033272, -0.2413522,-0.7291554, 0.3925552,True,
9,4,6,4,0.09377753, 0.231149, -0.06166025,-0.08197956, 0.6411726,False,
5,1,2,8,-0.6758223, 0.3207734, -0.5942786,-0.68495, 0.03478678,True,
1,8,9,7,-0.4330846, 0.6877974, -0.02838178,-0.2343173, 0.8905911,False,
7,3,8,0,0.0884004, 0.8088779, -0.3186699,0.9535661, -0.2902651,True,
7,0,6,9,-0.2321316, -0.4167982, -0.409644,0.4911906, 0.5131113,False,
0,7,4,6,0.4505914, -0.2271325, 0.735567,0.07290675, 0.7393094,True,
9,0,2,9,-0.2468432, 0.3190552, -0.7286015,0.9394536, 0.3144931,False,
8,4,7,6,-0.04802243, -0.1297804, 0.1553643,-0.0921033, 0.1085426,True,
5,2,7,6,-0.556866, 0.8209755, 0.07593284,0.06134139, 0.6547032,False,
8,0,1,5,-0.2734692, -0.2973817, -0.1687458,0.5991825, 0.6725427,True,
4,8,0,2,0.1979367, -0.8239235, 0.3738107,0.1781615, 0.1960155,False,
8,5,2,3,0.5637687, -0.5152661, -0.3690234,0.648677, 0.07730398,True,
2,1,2,9,0.3930308, 0.6246589, -0.09271097,-0.7059799, 0.5537581,False,
2,3,1,7,0.3859269, -0.7842162, 0.1310095,-0.02541845, 0.6547973,True,
9,0,1,4,0.3721789, 0.6217643, -0.4417547,0.3401273, 0.517792,False,
6,7,9,0,-0.4119398, 0.01685593, -0.4431117,-0.2624113, -0.7557191,True,
7,5,4,0,0.6865828, -0.03470537, 0.08968906,-0.1373918, 0.8552824,False,
7,8,3,7,0.5814868, 0.3081518, -0.6848423,0.2815909, -0.3520346,True,
0,1,1,7,-0.5621583, 0.08168551, 0.2473057,-0.5567425, 0.3767185,False,
1,1,7,8,0.08950096, 0.1720388, 0.4018035,0.4107423, -0.07000594,True,
7,9,7,9,0.3449201, 0.1597365, 0.04466315,0.1176349, -0.466798,False,
1,4,1,9,0.7241441, 0.375086, -0.506288,-0.3507926, 0.3642394,True,
0,2,3,8,-0.490499, 0.2021642, -0.3874689,-0.9035061, 0.2755966,False,
